extraction_date,store_name,line,raw,expected,match_score_best,match_1_title,match_1_price,match_1_score,match_1_sku,match_1_stock,match_2_title,match_2_price,match_2_score,match_2_sku,match_2_stock,match_3_title,match_3_price,match_3_score,match_3_sku,match_3_stock
2026-03-28,Viva_AlSeyouh,23,MILK LONGLIFEMilk Full Fat UHT1L,Milk Full Fat UHT 1 L,0.8359,"Milba Milk Uht Full Fat Original, Germany, 1L",4.99,0.8359,6299200005708,20.0,"Milba UHT Low Fat Milk, Germany, 1L",4.99,0.6042,6299200005692,20.0,,,,,
2026-03-28,Viva_AlSeyouh,24,CLEANING TOOLS & DISPOSABLESKitchen roll 3+11 x 4pack,Kitchen roll 3+11 x 4 pack,0.6251,"Bunny Bunny Kitchen Roll 3 + 1x90 Sheets, 2Ply, UAE",11.99,0.6251,6299200034456,20.0,"Scala Limone 2 Ply Kitchen Rolls, Italy, 2x98 Sheets",7.99,0.5715,8005495467552,20.0,,,,,
2026-03-28,Viva_AlSeyouh,25,PROTEINSWhole chicken 700g700g,Whole chicken 700 g,0.1323,"Pena Branca Frozen Chicken Griller, Brazil, 800g",9.99,0.1323,7894904068289,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,26,CLEANING TOOLS & DISPOSABLESFacial tissue 5's1 x 5pack,Facial tissue 5's 1 x 5 pack,0.6235,Bunny Bunny Facial Tissue 5 Boxes X 200 Sheet X 2 Ply,11.99,0.6235,6299200035279,20.0,"Viva 2 Ply Facial Tissues, UAE, 5x150 Sheets",6.99,0.6033,6299200024976,20.0,"Bunny Facial Tissues 2 Ply, UAE, 5x200 Sheets",10.99,0.6009,6299200052085,20.0
2026-03-28,Viva_AlSeyouh,27,BREADLarge white bread600g,Large white bread 600 g,,,,,,,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,28,ONION & GARLICOnion Pink1kg,Onion Pink 1 kg,0.9879,Onion Pink 1kg,3.99,0.9879,101654,4.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,29,FROZEN VEGETABLESFrench fries1kg,French fries 1 kg,0.4875,"McSnacker Crinkle Cut Fries, Belgium, 1kg",7.99,0.4875,6299200055413,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,30,POTATO & ROOTCarrot1kg,Carrot 1 kg,,,,,,,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,31,PASTA & INSTANT FOODElbow500g,Elbow 500 g,0.85,"Finosta Elbow, India, 500g",2.49,0.85,8908007958145,20.0,"Arbella Pasta Elbows, Turkey, 500g",3.29,0.8128,8697430885400,20.0,,,,,
2026-03-28,Viva_AlSeyouh,32,PASTA & INSTANT FOODPenne rigate500g,Penne rigate 500 g,0.8929,"Finosta Penne Rigate, India, 500g",2.49,0.8929,8908007958008,20.0,"Penne Rigate Pasta No.80, Italy",3.99,0.6521,8008120750593,20.0,"Antonio Amato Organic Whole Wheat Penne Rigate Pasta - Italy, 500g",6.99,0.7969,8008120750807,20.0
2026-03-28,Viva_AlSeyouh,33,COFFEECoffee gold100g,Coffee gold 100 g,0.825,"Cafe Dolce Gold Coffee, Belgium, 100g",13.99,0.825,6299200045087,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,34,PASTA & INSTANT FOODSpaghetti500g,Spaghetti 500 g,0.8779,"Finosta Spaghetti, India, 500g",2.49,0.8779,8908007958121,20.0,"Arbella Pasta Spaghetti, Turkey, 500g",3.29,0.846,8697430885493,20.0,"Spaghetti Antonio No. 4, Italy, 500g",3.99,0.8542,8008120750395,20.0
2026-03-28,Viva_AlSeyouh,35,OILCow ghee1kg,Cow ghee 1 kg,0.7431,"Milba Cow Ghee, India, 1L",26.99,0.7431,6299200050630,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,36,FRESH JUICESFresh Pomegranate Juice 1 L1L,Fresh Pomegranate Juice 1 L,0.69,"Cipri Pomegranate Juice, Cyprus, 1L",7.99,0.69,6299200054331,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,37,OILSunflower oil 1 L1L,Sunflower oil 1 L,0.5825,"Deep Blue Tuna Flakes Sunflower Oil, Thailand, 185g",5.49,0.5825,6299200047371,20.0,"Deep Blue Tuna Solid in Sunflower Oil, Thailand, 185g",5.99,0.5792,6299200047395,20.0,"Ama Sunflower Oil, Ukraine, 1L",8.99,0.8989,6299200001274,20.0
2026-03-28,Viva_AlSeyouh,38,CLEANING TOOLS & DISPOSABLESGarbage bags 30gal20bag,Garbage bags 30 gal 20 bag,0.874,"Ora Biodegradable Garbage Bags, 10 Gallons, 30 Bags",4.99,0.874,6299200063074,20.0,"Ora Heavy-Duty Biodegradable Garbage Bags, 22 Gallons",6.99,0.8026,6299200063111,20.0,"Ora Biodegradable Drawstring Garbage Bags, 30 Gallons, 20 Bags",7.99,0.8616,6299200063128,20.0
2026-03-28,Viva_AlSeyouh,39,MILK & YOGURTLow Fat Yoghurt 1kg1kg,Low Fat Yoghurt 1 kg,0.5786,Australian Beef Cubes Low-Fat 1kg,54.99,0.5786,106963,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,40,CLEANING TOOLS & DISPOSABLESGarbage bags 10gal30bag,Garbage bags 10 gal 30 bag,0.8927,"Ora Biodegradable Garbage Bags, 10 Gallons, 30 Bags",4.99,0.8927,6299200063074,20.0,"Ora Heavy-Duty Biodegradable Garbage Bags, 22 Gallons",6.99,0.8026,6299200063111,20.0,"Ora Biodegradable Drawstring Garbage Bags, 30 Gallons, 20 Bags",7.99,0.8453,6299200063128,20.0
2026-03-28,Viva_AlSeyouh,41,MILK & YOGURTFull cream milk 1L1L,Full cream milk 1 L,0.5462,"Milba Milk Uht Full Fat Original, Germany, 1L",4.99,0.5462,6299200005708,20.0,"Albani Dairy Full Cream Evaporated Milk, UAE, 170g",1.99,0.5959,6291106852004,20.0,"Albani Evaporated Milk Full Cream, UAE, 410g",3.99,0.5754,6291106850697,20.0
2026-03-28,Viva_AlSeyouh,42,CHEESE & BUTTERButter salted200g,Butter salted 200 g,0.8971,"Milba Butter Salted, Germany, 200g",10.99,0.8971,6299200031912,20.0,"Milba Butter Unsalted, Germany, 200g",10.99,0.8877,6299200031905,20.0,"Ferma Ferma Butter Salted, Ukraine, 200g",10.99,0.8711,4820200487359,20.0
2026-03-28,Viva_AlSeyouh,43,CLEANING TOOLS & DISPOSABLESSoft facial tissue1 x 5pack,Soft facial tissue 1 x 5 pack,0.6966,"Bunny Soft Facial Tissues 2 Ply, UAE, 5x150 Sheets",7.99,0.6966,6299200035262,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,44,CABBAGE & GOURDSCauliflower1kg,Cauliflower 1 kg,,,,,,,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,45,SAUCES & SEASONINGTomato ketchup500ml,Tomato ketchup 500 ml,0.9142,"Ama Tomato Ketchup, Belgium, 500ml",7.99,0.9142,6299200002844,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,46,FLOURChakki atta5kg,Chakki atta 5 kg,0.8833,"Eatistaan Chakki Atta, UAE, 5kg",14.99,0.8833,6299200053136,20.0,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,47,BREADLarge brown bread600g,Large brown bread 600 g,,,,,,,,,,,,,,,,
2026-03-28,Viva_AlSeyouh,48,PASTA & INSTANT FOODFusilli500g,Fusilli 500 g,0.8654,"Finosta Fusilli, India, 500g",2.49,0.8654,8908007958015,20.0,"Arbella Pasta Fusilli Rotini, Turkey, 500g",3.29,0.8085,8697430885479,20.0,,,,,
2026-03-28,Viva_AlSeyouh,49,CLEANING TOOLS & DISPOSABLESFacial Tissue 5x2005 x 200pack,Facial Tissue 5 x 2005 x 200 pack,0.5935,Bunny Bunny Facial Tissue 5 Boxes X 200 Sheet X 2 Ply,11.99,0.5935,6299200035279,20.0,"Bunny Facial Tissues 2 Ply, UAE, 5x200 Sheets",10.99,0.5742,6299200052085,20.0,"Bunny Hypoallergenic 2-Ply Facial Tissues, 5x200 Sheets",10.99,0.5509,6299200064330,20.0
2026-03-28,Lulu_Muwaileh,1,EGGS 2White eggs 30's (S)30pc,White eggs 30's (S)30 pc,0.8517,"Al Balad White Eggs Medium, 30 Pieces",20.25,0.8517,1680088_EA,20.0,Ova Plus White Eggs - Medium 30   Pieces,20.75,0.8517,849696_EA,20.0,"Jenan White Eggs Medium, 30 Pieces",22.95,0.8625,498971_EA,20.0
2026-03-28,Lulu_Muwaileh,2,BANANABanana Premium1kg,Banana Premium 1 kg,0.8621,,,,,,,,,,,,,,,
2026-03-28,Lulu_Muwaileh,3,OILSunflower oil 5 L5L,Sunflower oil 5 L,0.9447,"Noor Sunflower Oil, 5L",45.95,0.9447,1124173_EA,20.0,"Lulu Sunflower Oil, 5L",46.9,0.9447,411985_EA,20.0,Rahaf Sunflower Oil 5lt,59.9,0.93,2089389_EA,20.0
2026-03-28,Lulu_Muwaileh,4,RICEJasmine Rice5kg,Jasmine Rice 5 kg,0.9087,Pinoys Gold Jasmine Rice 5 Kg,21.95,0.9087,1546717_EA,20.0,Silver Swan Jasmine Rice 5 kg,31.95,0.9087,1405505_EA,20.0,Lulu Classic Jasmine Rice 5kg,34.5,0.8935,536897_EA,20.0
2026-03-28,Lulu_Muwaileh,5,FRESH JUICESFresh orange juice 1L1L,Fresh orange juice 1 L,0.9382,"Hayatna Fresh Orange Juice, 1L",6.0,0.9382,1986283_EA,20.0,Marmum Fresh Orange Juice 1L,6.65,0.944,7608_EA,20.0,"Fresh Orange Juice, 1L",19.9,0.9919,197090_EA,20.0
2026-03-28,Lulu_Muwaileh,6,TOMATO & PEPPERTomato1kg,Tomato 1 kg,0.93,Tomato - UAE 1kg,5.95,0.93,1469649_KG,2.0,Tomato Beef Local 1kg,6.65,0.8688,560320_KG,2.0,Roma Tomato 1kg,7.65,0.9192,1027779_KG,2.0
2026-03-28,Lulu_Muwaileh,7,WATERBottle water6 x 1.5L,Bottle water 6 x 1.5 L,0.8793,"Al Ain Bottled Drinking Water, 6x1.5L",6.25,0.8793,453496_EA,20.0,"Al Ain Zero Bottled Drinking Water, 6x1.5L",9.4,0.8611,1420090_EA,20.0,Barbie Sports Water Bottle,16.0,0.8104,2316025_EA,20.0
2026-03-28,Lulu_Muwaileh,8,MILK & YOGURTFull cream milk 2l2L,Full cream milk 2 l,0.9125,"LuLu Full Cream Fresh Milk, 2L",9.5,0.9125,1893622_EA,20.0,Hayatna Fresh Full Cream Milk 2L,9.9,0.8971,1986036_EA,20.0,"Marmum Full Cream Fresh Milk, 2L",11.1,0.902,7590_EA,20.0
2026-03-28,Lulu_Muwaileh,9,PROTEINSWhole chicken 900g900g,Whole chicken 900 g,0.9703,"LuLu Frozen Chicken Griller, 900g",11.8,0.9703,382071_EA,20.0,Al Islami Chicken Griller 900 Gm,18.85,0.5742,20974_EA,20.0,,,,,
2026-03-28,Lulu_Muwaileh,10,PROTEINSWhole chicken 1kg1000g,Whole chicken 1 kg 1000 g,0.6711,Frangosul Whole Chicken 1 kg,13.65,0.6711,16067_EA,20.0,Doux Whole Chicken 1 kg,14.2,0.6958,9546_EA,20.0,"Qualiko Frozen Whole Chicken, Ukraine, 1000g",15.7,0.8694,1567068_EA,20.0
2026-03-28,Lulu_Muwaileh,11,APPLE & PEARApple Royal Gala1kg,Apple Royal Gala 1 kg,0.9417,Apple Royal Gala - France 1kg,9.95,0.9417,19173_KG,2.0,Royal Gala Apple - UK 1kg,10.95,0.8727,1269596_KG,20.0,Royal Gala Apple - USA 1kg,10.95,0.8678,197290_KG,20.0
2026-03-28,Lulu_Muwaileh,12,MILK & YOGURTFull cream yoghurt 1kg1kg,Full cream yoghurt 1 kg,0.9025,"Al Rawabi Full Cream Fresh Yoghurt, 1kg",5.35,0.9025,293819_EA,20.0,Hayatna 100% Fresh Full Cream Yoghurt 1kg,5.95,0.8944,1986198_EA,20.0,"Al Ain Full Cream Yoghurt, 1kg",6.95,0.9462,294809_EA,20.0
2026-03-28,Lulu_Muwaileh,13,PROTEINSWhole Chicken 1.1kg1.1kg,Whole Chicken 1.1 kg,0.832,Al Islami Chicken Whole 800 Gm,16.75,0.832,20973_EA,20.0,Sadia Frozen Whole Chicken 1.1 kg,19.15,0.9142,127966_EA,20.0,Al Islami Frozen Whole Chicken A Grade 1100 g,23.0,0.8438,20976_EA,20.0
2026-03-28,Lulu_Muwaileh,14,PROTEINSWhole chicken 800g800g,Whole chicken 800 g,0.86,"Qualiko Frozen Whole Chicken, Ukraine, 800g",12.55,0.86,2129595_EA,20.0,Al Islami Chicken Whole 800 Gm,16.75,0.8643,20973_EA,20.0,"Al Ain Farms Fresh Chicken, 800g",18.2,0.6293,492139_EA,20.0
2026-03-28,Lulu_Muwaileh,15,CLEANING TOOLS & DISPOSABLESFacial tissue 5's1 x 5pack,Facial tissue 5's 1 x 5 pack,0.8634,"Kleenex Facial Tissue Nat. Collection, 170 Tissue, 5 pack",20.5,0.8634,1757694_EA,20.0,"Kleenex Daily Care Facial Tissue - Pack of 5 boxes, 170 Sheets x 2 Ply 50% off",20.5,0.7735,1762818_EA,20.0,"Wow Facial Tissue 2 Ply, 5packsx200p",20.75,0.8833,1591573_EA,20.0
2026-03-28,Lulu_Muwaileh,16,WATERBottle water12 x 500ml,Bottle water 12 x 500 ml,0.891,"Oasis Bottled Drinking Water, 12x500ml",5.2,0.891,1437434_EA,20.0,"Al Ain Zero Bottled Drinking Water, 12x500ml",9.4,0.8694,1545241_EA,20.0,"Al Ain Bottled Drinking Water, 12x500ml",10.5,0.8871,5515_CH3,20.0
2026-03-28,Lulu_Muwaileh,17,COFFEECoffee gold200g,Coffee gold 200 g,0.9447,"Lulu Coffee Gold, 200g",24.9,0.9447,793864_EA,20.0,Morrisons Gold Coffee 200g,33.95,0.8291,1776700_EA,20.0,"Melitta Gold Instant Coffee, 200g",43.95,0.8071,848125_EA,20.0
2026-03-28,Lulu_Muwaileh,18,CLEANING TOOLS & DISPOSABLESToilet rolls 10rolls1 x 10pc,Toilet rolls 10 rolls 1 x 10 pc,0.8517,"Scott Toilet Rolls, 10 Pieces",18.0,0.8517,2373628_EA,20.0,"Selpak Toilet Paper, 22+10 Rolls",40.9,0.8419,1675414_EA,20.0,"Fine Comfort XL 2Ply Toilet Tissues Rolls, 20 Rolls",41.4,0.8228,1882521_EA,20.0
2026-03-28,Lulu_Muwaileh,19,SUGARSSugar Granulated 5kg5kg,Sugar Granulated 5 kg,0.8935,"LuLu Granulated Sugar, 5kg",19.9,0.8935,31596_EA,20.0,,,,,,,,,,
2026-03-28,Lulu_Muwaileh,20,MILK LONGLIFEFull Fat UHT Milk 1L1L,Full Fat UHT Milk 1 L,0.8431,"LuLu UHT Long Life Full Fat Milk, 4x1L",18.8,0.8431,2226395_CH1,20.0,"Almarai Uht Full Fat Milk with Vitamins, 4x1L",20.5,0.8223,943568_CH1,20.0,"Almarai Full Fat Milk, 1 Gallon",21.15,0.7208,152822_EA,20.0
2026-03-28,Lulu_Muwaileh,21,POTATO & ROOTPotato Premium1kg,Potato Premium 1 kg,0.565,Potato - Egypt 1kg,3.45,0.565,1183567_KG,2.0,,,,,,,,,,
2026-03-28,Lulu_Muwaileh,22,CABBAGE & GOURDSCucumber1kg,Cucumber 1 kg,0.986,Cucumber 1kg,4.45,0.986,18574_KG,2.0,Snack Cucumber - UAE 1kg,4.95,0.89,1821556_KG,2.0,"Namakin Cucumber Jar, 1kg",18.9,0.877,49444_EA,20.0
2026-03-28,Lulu_Muwaileh,23,MILK LONGLIFEMilk Full Fat UHT1L,Milk Full Fat UHT 1 L,0.819,"LuLu UHT Long Life Full Fat Milk, 4x1L",18.8,0.819,2226395_CH1,20.0,"Almarai Uht Full Fat Milk with Vitamins, 4x1L",20.5,0.8331,943568_CH1,20.0,"Almarai Full Fat Milk, 1 Gallon",21.15,0.7071,152822_EA,20.0
2026-03-28,Lulu_Muwaileh,24,CLEANING TOOLS & DISPOSABLESKitchen roll 3+11 x 4pack,Kitchen roll 3+11 x 4 pack,0.5859,"Fine Super Towel Pro Kitchen Rolls 3ply, 4x60 tissues",16.9,0.5859,1873179_EA,20.0,"Selpak Kitchen Towel Maxi Roll, 4p",10.9,0.6113,2144523_EA,20.0,"Scott Kitchen Towel Maxi Roll, 350M",24.0,0.5967,682380_EA,20.0
2026-03-28,Lulu_Muwaileh,25,PROTEINSWhole chicken 700g700g,Whole chicken 700 g,0.6392,LuLu Frozen Chicken Griller 700g,10.75,0.6392,742441_EA,20.0,Al Islami Chicken Whole 800 Gm,16.75,0.6333,20973_EA,20.0,,,,,
2026-03-28,Lulu_Muwaileh,26,CLEANING TOOLS & DISPOSABLESFacial tissue 5's1 x 5pack,Facial tissue 5's 1 x 5 pack,0.8634,"Kleenex Facial Tissue Nat. Collection, 170 Tissue, 5 pack",20.5,0.8634,1757694_EA,20.0,"Kleenex Daily Care Facial Tissue - Pack of 5 boxes, 170 Sheets x 2 Ply 50% off",20.5,0.7735,1762818_EA,20.0,"Wow Facial Tissue 2 Ply, 5packsx200p",20.75,0.8833,1591573_EA,20.0
2026-03-28,Lulu_Muwaileh,27,BREADLarge white bread600g,Large white bread 600 g,0.7063,"L'usine Long Life Sliced White Bread, 600g",4.6,0.7063,1265044_EA,20.0,Large Wholemeal Bread 1pkt,4.5,0.5536,18072_EA,20.0,,,,,
2026-03-28,Lulu_Muwaileh,28,ONION & GARLICOnion Pink1kg,Onion Pink 1 kg,0.605,Onion India 1kg,2.95,0.605,18652_KG,2.0,Onion - Sudan 1kg,2.75,0.5817,2235821_KG,2.0,Small Onion - India 1kg,10.95,0.5583,40381_KG,2.0
2026-03-28,Lulu_Muwaileh,29,FROZEN VEGETABLESFrench fries1kg,French fries 1 kg,0.9447,"Lulu French Fries, 1kg",9.75,0.9447,481769_EA,20.0,Aida French Fries 1 Kg,10.0,0.9551,2072326_EA,20.0,"Al Ain French Fries, 1kg",11.75,0.93,338221_EA,20.0
2026-03-28,Lulu_Muwaileh,30,POTATO & ROOTCarrot1kg,Carrot 1 kg,0.8688,Carrots - Australia 1kg,8.95,0.8688,18892_KG,2.0,Fresh Carrot Juice 500ml,13.0,0.5832,853879_EA,20.0,"LuLu Fresh Carrot Juice, 1L",25.9,0.7052,853878_EA,20.0
2026-03-28,Lulu_Muwaileh,31,PASTA & INSTANT FOODElbow500g,Elbow 500 g,0.87,Reggia Pasta Elbow 500 g,7.5,0.87,2070359_EA,20.0,,,,,,,,,,
2026-03-28,Lulu_Muwaileh,32,PASTA & INSTANT FOODPenne rigate500g,Penne rigate 500 g,0.8704,"LuLu Premium Penne Rigate Pasta, 500g",5.75,0.8704,1461667_EA,20.0,"Panzani Penne Rigate, 500g",10.25,0.9267,179401_EA,20.0,"Barilla Penne Rigate Pasta, 500g",14.5,0.8929,15692_EA,20.0
2026-03-28,Lulu_Muwaileh,33,COFFEECoffee gold100g,Coffee gold 100 g,0.8071,Le Cafe Gold Instant Coffee 100G,14.9,0.8071,2234120_EA,20.0,Melitta Gold Instant Coffee 100GR,26.95,0.804,824673_EA,20.0,Nescafe Gold Blend Organic Soluble Coffee Jar 100 g,33.9,0.7838,1556834_EA,20.0
2026-03-28,Lulu_Muwaileh,34,PASTA & INSTANT FOODSpaghetti500g,Spaghetti 500 g,0.9013,"Morrisons Spaghetti, 500g",8.75,0.9013,1776914_EA,20.0,"Barilla Spaghetti No.7, 500g",10.25,0.8833,15690_EA,20.0,"Barilla Spaghetti, 2x500g",15.25,0.9013,594767_EA,20.0
2026-03-28,Lulu_Muwaileh,35,OILCow ghee1kg,Cow ghee 1 kg,0.804,"Madhoor Pure Cow Ghee Batti, 10 Pieces",8.5,0.804,2284881_EA,20.0,"LuLu Pure Cow Ghee, 1L",42.95,0.7532,2331447_EA,20.0,"LuLu Pure Cow Ghee, 1L",44.9,0.7532,1425195_EA,20.0
2026-03-28,Lulu_Muwaileh,36,FRESH JUICESFresh Pomegranate Juice 1 L1L,Fresh Pomegranate Juice 1 L,0.6768,"Lacnor Healthy Living Pomegranate Juice, 1L",9.15,0.6768,731026_EA,20.0,"Hayatna Fresh Orange Juice, 1L",6.0,0.6833,1986283_EA,20.0,Marmum Fresh Orange Juice 1L,6.65,0.6879,7608_EA,20.0
2026-03-28,Lulu_Muwaileh,37,OILSunflower oil 1 L1L,Sunflower oil 1 L,0.636,Sun King Sunflower Oil 900Ml,11.75,0.636,1210379_EA,20.0,"Boveda Sunflower & Extra Virgin Olive Oil Blend, 1L",17.9,0.8223,2527929_EA,20.0,Shams Sunflower Oil Twin 1.5,23.95,0.8989,1679205_EA,20.0
2026-03-28,Lulu_Muwaileh,38,CLEANING TOOLS & DISPOSABLESGarbage bags 30gal20bag,Garbage bags 30 gal 20 bag,0.8647,"Lulu Garbage Bags, 30 Gallon, 65cm x 95cm, 20 Pieces",9.5,0.8647,1028981_EA,20.0,"Lulu Garbage Bags, 30 Gallons, 60x90cm, 2x20 Pieces",19.9,0.8676,1046194_EA,20.0,"Sanita Club Biodegradable Garbage Bags, 2x30 Gallons, 20 Bags",25.25,0.8641,838128_EA,20.0
2026-03-28,Lulu_Muwaileh,39,MILK & YOGURTLow Fat Yoghurt 1kg1kg,Low Fat Yoghurt 1 kg,0.916,"Lulu Low Fat Fresh Yoghurt, 1kg",5.75,0.916,1943158_EA,20.0,"Marmum Low Fat Fresh Yoghurt, 1kg",5.95,0.9058,323666_EA,20.0,"Al Ain Low Fat Fresh Yoghurt, 1kg",6.5,0.9058,783530_EA,20.0
2026-03-28,Lulu_Muwaileh,40,CLEANING TOOLS & DISPOSABLESGarbage bags 10gal30bag,Garbage bags 10 gal 30 bag,0.857,LuLu Garbage Bags 10Gallon Size 54x60cm 30pcs,9.9,0.857,1000464_EA,20.0,LuLu Garbage Bags 30 Gallons 60cm x 90cm 20pcs,10.9,0.8542,1000461_EA,20.0,"Lulu Garbage Bags, 50 Gallon, 75cm x 103cm, 20 Pieces",13.9,0.8526,1028980_EA,20.0
2026-03-28,Lulu_Muwaileh,41,MILK & YOGURTFull cream milk 1L1L,Full cream milk 1 L,0.9125,"LuLu Full Cream Fresh Milk, 1L",5.95,0.9125,1893626_EA,20.0,"Marmum Full Cream Fresh Milk, 1L",5.95,0.902,7592_EA,20.0,"Al Ain Farms Full Cream Milk, 1L",6.65,0.902,12702_EA,20.0
2026-03-28,Lulu_Muwaileh,42,CHEESE & BUTTERButter salted200g,Butter salted 200 g,0.8727,"Lurpak Salted Butter, 200g",13.7,0.8727,6238_EA,20.0,"Kerrygold Pure Irish Butter Salted, 200g",14.95,0.8672,68645_EA,20.0,"Kerryold Pure irish Butter Unsalted, 200g",14.95,0.8636,566342_EA,20.0
2026-03-28,Lulu_Muwaileh,43,CLEANING TOOLS & DISPOSABLESSoft facial tissue1 x 5pack,Soft facial tissue 1 x 5 pack,0.7029,LuLu Softouch White Facial Tissue 2ply 5 x 200pcs,18.85,0.7029,986161_EA,20.0,"Gentle Soft Facial Tissue 2ply, 5x200 Sheets",16.7,0.7014,200519_CH1,20.0,"Wow Facial Tissue 2 Ply, 5packsx200p",20.75,0.7391,1591573_EA,20.0
2026-03-28,Lulu_Muwaileh,44,CABBAGE & GOURDSCauliflower1kg,Cauliflower 1 kg,0.9887,Cauliflower 1kg,8.95,0.9887,18561_KG,20.0,,,,,,,,,,
2026-03-28,Lulu_Muwaileh,45,SAUCES & SEASONINGTomato ketchup500ml,Tomato ketchup 500 ml,0.63,"Tiffany Classic Tomato Ketchup, 500g",7.35,0.63,283740_EA,20.0,Lulu Tomato Ketchup 340gm,3.5,0.692,339613_EA,20.0,"Hellmann's Tomato Ketchup, 500g",16.15,0.6459,2155146_EA,20.0
2026-03-28,Lulu_Muwaileh,46,FLOURChakki atta5kg,Chakki atta 5 kg,0.9125,"Rk Chakki Fresh Atta, 5kg",16.95,0.9125,2081193_EA,20.0,"Dahabi Chakki Atta, 5kg",18.95,0.9263,2141008_EA,20.0,Dahabi Chakki Atta 5 Kg,21.8,0.9372,646697_EA,20.0
2026-03-28,Lulu_Muwaileh,47,BREADLarge brown bread600g,Large brown bread 600 g,0.7675,Large Brown Bread 1pkt,5.0,0.7675,18116_EA,20.0,"L'usine Sliced Brown Bread, 600g",5.1,0.7338,614319_EA,20.0,,,,,
2026-03-28,Lulu_Muwaileh,48,PASTA & INSTANT FOODFusilli500g,Fusilli 500 g,0.8711,Pasta Bella Fusilli 500gm,2.5,0.8711,2269271_EA,20.0,Reggia Fusilli Di Caserta 500 g,7.5,0.8568,2070357_EA,20.0,"Panzani Fusilli, 500g",10.9,0.9045,138893_EA,20.0
2026-03-28,Lulu_Muwaileh,49,CLEANING TOOLS & DISPOSABLESFacial Tissue 5x2005 x 200pack,Facial Tissue 5 x 2005 x 200 pack,0.5863,LuLu Softouch White Facial Tissue 2ply 5 x 200pcs,18.85,0.5863,986161_EA,20.0,Fine Facial Tissues 2 Ply 200 Sheets,5.7,0.603,11114_EA,20.0,"Lulu Oud Facial Tissues, 2 Ply, 200 Pieces x3pcs",14.65,0.5938,1517450_CH1,20.0
2026-03-29,Viva_MotorCity,1,EGGS 2White eggs 30's (S)30pc,White eggs 30's (S)30 pc,0.8381,"Viva Small White Eggs, Turkey/India, 30 Pieces",11.99,0.8381,6299200002523,20,"Gures White Omega 3 Eggs Medium, Turkey, 10 Pieces",13.99,0.8176,8698501500086,20,,,,,
2026-03-29,Viva_MotorCity,2,BANANABanana Premium1kg,Banana Premium 1 kg,0.8914,Banana Premium 1kg,3.99,0.8914,101675,4,"Wow Banana Bubble Tea, Taiwan, 235ml",3.99,0.5576,4711476006255,20,Xhc Banana Shampoo 400Ml,5.99,0.5832,5060120169303,20
2026-03-29,Viva_MotorCity,3,OILSunflower oil 5 L5L,Sunflower oil 5 L,0.5825,"Deep Blue Tuna Flakes Sunflower Oil, Thailand, 185g",5.49,0.5825,6299200047371,20,"Deep Blue Tuna Solid in Sunflower Oil, Thailand, 185g",5.99,0.5792,6299200047395,20,"Ama Sunflower Oil, Ukraine, 5L",29.99,0.8989,6299200007085,20
2026-03-29,Viva_MotorCity,4,RICEJasmine Rice5kg,Jasmine Rice 5 kg,0.8431,"Silver Lotus Jasmine Rice Aaa, Vietnam, 5kg",16.99,0.8431,6299200045506,20,"Silver Lotus Jasmine Rice, Vietnam, 5kg",18.99,0.8574,6299200001298,20,,,,,
2026-03-29,Viva_MotorCity,5,FRESH JUICESFresh orange juice 1L1L,Fresh orange juice 1 L,0.6537,"Cipri 100% Orange Juice, Cyprus, 1L",3.99,0.6537,6299200045032,20,"Cipri Fresh Orange Juice Bottle, UAE, 1L",12.49,0.895,6299200048651,20,"Cipri Fresh Pomegranate Juice, UAE, 1L",42.99,0.6747,6299200062053,20
2026-03-29,Viva_MotorCity,6,TOMATO & PEPPERTomato1kg,Tomato 1 kg,0.7667,"Karma Sardine In Tomato Sauce, Morocco",3.99,0.7667,6111255760114,20,"Hortex Tomato 100% Juice, Poland, 1L",5.99,0.698,5900500024368,20,"Ama Tomato Ketchup, Bosnia and Herzegovina, 1kg",8.99,0.775,6299200046985,20
2026-03-29,Viva_MotorCity,7,WATERBottle water6 x 1.5L,Bottle water 6 x 1.5 L,0.8918,"Lake Bottle Water Pack, UAE, 6x1.5L",3.49,0.8918,6299200000130,20,,,,,,,,,,
2026-03-29,Viva_MotorCity,8,MILK & YOGURTFull cream milk 2l2L,Full cream milk 2 l,0.5959,"Albani Dairy Full Cream Evaporated Milk, UAE, 170g",1.99,0.5959,6291106852004,20,"Albani Evaporated Milk Full Cream, UAE, 410g",3.99,0.5671,6291106850697,20,"Milba Full Cream Fresh Milk, UAE, 1 Gallon",12.99,0.8636,6299200051538,20
